기업,연도,자율의무,업종,총임직원,IT투자,보안투자,투자비율,IT인력,전담내부,전담외주,전담계,인력비율,외주의존,CISO임원,CISO겸직,CISO활동건수,수정공시,publish_no
효성ITX,2026,의무,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",8567.1,10245596052.0,797019620.0,7.779143506681753,54.2,5.0,0.0,5.0,9.22509225092251,0.0,O,O,0.0,False,4322
네이버클라우드,2026,의무,정보통신업(58~63),1922.5,909730461303.0,40554551066.0,4.457864476464164,1540.0,50.1,51.9,102.0,6.623376623376623,50.882352941176464,O,X,0.0,False,4323
KCTV광주방송,2026,의무,정보통신업(58~63),24.0,1223691612.0,119014362.0,9.725846024676354,8.0,1.0,0.0,1.0,12.5,0.0,O,O,0.0,False,4324
씨씨에스충북방송,2026,의무,정보통신업(58~63),47.1,1242972044.0,97818038.0,7.86968930413048,5.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4325
삼보모터스,2026,의무,제조업(10~34),529.1,2116518250.0,216590334.0,10.233331746607902,7.0,0.0,0.0,0.0,0.0,,O,O,2.0,False,4326
대덕전자,2026,의무,제조업(10~34),2507.8,18374290892.0,3224987033.0,17.55162717274782,36.4,6.7,0.0,6.7,18.40659340659341,0.0,O,O,0.0,False,4327
케이씨씨글라스,2026,의무,제조업(10~34),2021.2,18883873412.0,1139690083.0,6.035255893400394,31.2,1.1,1.5,2.6,8.333333333333334,57.692307692307686,X,O,4.0,False,4328
기아,2026,의무,제조업(10~34),35984.5,484479708152.0,32257933646.0,6.658263102296834,2543.8,28.4,121.3,149.7,5.884896611368817,81.02872411489646,O,X,3.0,False,4329
신세계건설,2022,의무,건설업(41~42),862.0,7113035044.0,1007973485.0,14.17079318131924,29.4,1.0,0.8,1.8,6.122448979591837,44.44444444444445,X,O,0.0,False,433
상신브레이크,2026,의무,제조업(10~34),592.1,2739503394.0,446489139.0,16.298177982837718,10.9,0.0,0.0,0.0,0.0,,O,O,0.0,False,4330
한국앤컴퍼니,2026,의무,금융 및 보험업(64~66),1218.9,4411191370.0,141506264.0,3.2078922026001337,16.7,0.6,0.1,0.7,4.191616766467066,14.285714285714288,O,O,0.0,False,4331
에이치디현대,2026,의무,금융 및 보험업(64~66),50.7,3162557654.0,186911750.0,5.910145219442694,0.1,0.0,0.1,0.1,100.0,100.0,O,O,1.0,False,4332
인지컨트롤스,2026,의무,제조업(10~34),551.6,1831754001.0,183678448.0,10.027462634159685,4.0,0.0,0.0,0.0,0.0,,X,X,0.0,False,4333
전북대학교병원,2026,자율,보건업 및 사회복지 서비스업(86~87),3156.5,5828568492.0,532604194.0,9.137821657771127,25.5,2.0,0.0,2.0,7.8431372549019605,0.0,O,O,6.0,False,4334
에이치엘홀딩스,2026,의무,금융 및 보험업(64~66),327.2,12894737642.0,1112823576.0,8.630059849960613,99.5,3.0,3.0,6.0,6.030150753768844,50.0,O,O,0.0,False,4335
효성티앤씨,2026,의무,도매 및 소매업(45~47),1277.0,5727076289.0,566412614.0,9.890083271422613,29.4,1.6,0.7,2.3,7.8231292517006805,30.434782608695656,X,O,0.0,False,4337
에어부산,2026,의무,운수 및 창고업(49~52),1319.3,22106628581.0,1494089667.0,6.7585595945829855,36.3,5.0,1.6,6.6,18.181818181818183,24.242424242424246,X,O,0.0,False,4338
글로벌스탠다드테크놀로지,2026,의무,제조업(10~34),741.3,4966895700.0,567103914.0,11.417673095088347,18.9,2.8,0.0,2.8,14.814814814814813,0.0,X,O,1.0,False,4339
태웅로직스,2026,의무,운수 및 창고업(49~52),393.8,1687992003.0,125363445.0,7.42677955684604,12.0,0.0,0.0,0.0,0.0,,O,O,1.0,False,4340
웅진씽크빅,2026,의무,정보통신업(58~63),1631.8,35867287724.0,1428332675.0,3.9822712160202034,135.1,3.6,1.3,4.9,3.6269430051813476,26.53061224489796,O,O,0.0,False,4341
동아제약,2026,자율,제조업(10~34),1050.2,7112658293.0,721392833.0,10.142380011562858,39.5,2.5,2.7,5.2,13.164556962025317,51.92307692307693,O,O,1.0,False,4342
더네이쳐홀딩스,2026,의무,제조업(10~34),398.4,3574223557.0,291738131.0,8.162279900725302,15.0,2.0,0.5,2.5,16.666666666666664,20.0,O,X,0.0,False,4343
에스지씨이앤씨,2026,의무,건설업(41~42),940.1,5920845154.0,219863107.0,3.7133737039460497,4.9,0.0,0.0,0.0,0.0,,X,X,0.0,False,4344
카카오페이,2026,자율,금융 및 보험업(64~66),1281.2,114175927806.0,14094262942.0,12.344338437037287,721.8,39.0,18.4,57.4,7.952341368800223,32.05574912891986,O,X,0.0,False,4345
일동제약,2026,의무,제조업(10~34),1101.0,7485704417.0,753473392.0,10.065497514019729,16.0,0.0,2.0,2.0,12.5,100.0,O,O,0.0,False,4346
현대차증권,2026,자율,금융 및 보험업(64~66),896.3,36597856679.0,2998958416.0,8.194355320596724,107.0,7.9,1.5,9.4,8.785046728971963,15.957446808510637,O,O,3.0,False,4347
한성기업,2026,의무,제조업(10~34),682.8,753260211.0,34714076.0,4.6085105111173865,5.8,0.0,0.0,0.0,0.0,,X,O,0.0,False,4348
네이트커뮤니케이션즈,2022,의무,정보통신업(58~63),200.0,13890397804.0,1195752488.0,8.608482671789721,119.3,6.0,2.0,8.0,6.705783738474434,25.0,O,O,2.0,False,435
에이치엘만도,2026,의무,제조업(10~34),3653.2,44568873718.0,2298190698.0,5.156492651219569,136.5,1.0,1.0,2.0,1.465201465201465,50.0,O,O,0.0,False,4350
한화시스템,2026,의무,제조업(10~34),4855.6,96685775234.0,9596690309.0,9.925648613535945,515.5,36.4,8.4,44.8,8.690591658583898,18.750000000000004,O,O,0.0,False,4351
동아지질,2026,의무,건설업(41~42),275.5,367011691.0,13107570.0,3.5714311890952817,3.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4352
원광대학교병원,2026,의무,보건업 및 사회복지 서비스업(86~87),2227.1,11139143721.0,574941673.0,5.1614530470245645,24.3,2.1,0.0,2.1,8.641975308641975,0.0,O,O,2.0,False,4353
에스앤티에너지,2026,의무,제조업(10~34),241.0,1843529561.0,129425363.0,7.020520079417376,2.0,0.0,0.0,0.0,0.0,,X,O,0.0,False,4354
이수화학,2026,의무,제조업(10~34),314.3,4975505790.0,203373146.0,4.0874868723647895,8.8,0.0,1.0,1.0,11.363636363636363,100.0,O,O,0.0,False,4355
신라에스지,2026,자율,제조업(10~34),177.0,912904647.0,4846200.0,0.530855003961876,6.3,0.0,0.0,0.0,0.0,,X,X,0.0,False,4356
아이디스,2026,자율,제조업(10~34),442.3,1987042863.0,4344099.0,0.21862130308761235,1.0,1.0,0.0,1.0,100.0,0.0,O,O,0.0,False,4357
아이디스홀딩스,2026,자율,금융 및 보험업(64~66),19.9,1481896088.0,7272000.0,0.4907226666489452,11.3,0.0,0.0,0.0,0.0,,O,O,0.0,False,4358
조일알미늄,2026,의무,제조업(10~34),380.8,524661838.0,22031000.0,4.19908565943765,4.0,0.0,0.0,0.0,0.0,,X,O,0.0,False,4359
한양디지텍,2022,의무,제조업(10~34),49.8,782750669.0,139646188.0,17.840443136050517,4.7,1.0,0.0,1.0,21.27659574468085,0.0,X,X,0.0,False,436
넥센,2026,의무,제조업(10~34),761.8,2280809175.0,191191206.0,8.382604213261287,19.7,0.0,0.7,0.7,3.5532994923857872,100.0,X,X,0.0,False,4360
레드캡투어,2026,의무,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",350.2,9711879445.0,451538163.0,4.649338632724348,52.9,2.1,1.9,4.0,7.561436672967864,47.5,O,O,0.0,False,4361
예스이십사,2026,의무,도매 및 소매업(45~47),473.0,15459389571.0,2206239168.0,14.271192001905728,122.4,8.9,0.2,9.1,7.434640522875817,2.197802197802198,O,O,0.0,False,4362
평화이즈,2026,자율,정보통신업(58~63),185.5,20835523675.0,1990175172.0,9.551836579888603,30.2,2.0,1.3,3.3,10.927152317880795,39.3939393939394,O,O,1.0,False,4363
벽산,2026,의무,제조업(10~34),349.2,2206237995.0,178173678.0,8.075904703109783,5.1,0.0,0.0,0.0,0.0,,X,O,0.0,False,4364
넥슨코리아,2026,의무,정보통신업(58~63),4186.3,571406466986.0,26553015974.0,4.646957552661121,3114.2,137.0,13.2,150.2,4.8230685248217835,8.788282290279627,O,O,0.0,False,4365
위즈코어,2026,의무,정보통신업(58~63),61.1,3824256488.0,1334508156.0,34.8958852573698,35.6,5.1,0.0,5.1,14.325842696629213,0.0,O,O,1.0,False,4366
삼성중공업,2026,의무,제조업(10~34),10373.4,101984057692.0,7035160266.0,6.898294130683391,388.2,11.1,4.7,15.8,4.070066975785678,29.746835443037973,O,X,1.0,False,4367
(학)성균관대학삼성창원병원,2026,의무,교육 서비스업(85),2159.2,6670871907.0,1097022060.0,16.444957650121463,17.7,2.9,0.0,2.9,16.38418079096045,0.0,X,O,4.0,False,4368
케이지스틸,2026,의무,제조업(10~34),1152.0,12629078198.0,666810581.0,5.279962405376501,54.1,0.0,0.6,0.6,1.1090573012939002,100.0,X,X,0.0,False,4369
한미헬스케어,2022,자율,도매 및 소매업(45~47),301.1,8590608575.0,517188471.0,6.020393857835619,96.8,5.8,0.0,5.8,5.991735537190083,0.0,O,O,0.0,False,437
지에스리테일,2026,의무,도매 및 소매업(45~47),7335.3,176592425447.0,9202526950.0,5.21116742505013,534.1,14.8,7.2,22.0,4.119078824190226,32.72727272727273,O,O,0.0,False,4371
롯데칠성음료,2026,의무,제조업(10~34),5414.1,35477373553.0,3331993592.0,9.391883497300897,238.7,3.0,5.1,8.1,3.3933808127356517,62.96296296296296,X,O,2.0,True,4372
서진시스템,2026,의무,제조업(10~34),190.8,1894543860.0,222828924.0,11.761613373258088,7.2,2.0,0.0,2.0,27.77777777777778,0.0,O,X,3.0,False,4373
휴온스,2026,의무,제조업(10~34),1071.5,3578708962.0,353998971.0,9.891806647561635,15.4,0.0,3.3,3.3,21.428571428571427,100.0,O,O,0.0,False,4374
고려제강,2026,의무,제조업(10~34),799.8,3676089106.0,773528271.0,21.042152371591616,7.0,1.0,0.0,1.0,14.285714285714285,0.0,X,O,0.0,False,4375
원익아이피에스,2026,의무,제조업(10~34),1521.8,9382329005.0,1213479353.0,12.933668733566222,14.3,3.0,0.0,3.0,20.97902097902098,0.0,O,O,0.0,False,4376
중소기업은행,2026,자율,금융 및 보험업(64~66),13507.0,340252879217.0,39083706446.0,11.48666442909773,797.5,53.5,19.0,72.5,9.090909090909092,26.20689655172414,O,X,3.0,False,4377
삼성에스디에스,2026,의무,정보통신업(58~63),11353.2,557693803133.0,66741917978.0,11.967484236521674,2890.2,295.9,95.2,391.1,13.531935506193344,24.341600613653796,O,X,0.0,False,4378
미원상사,2026,의무,제조업(10~34),756.9,1062947273.0,48176432.0,4.532344475002007,2.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4379
셀트리온헬스케어,2022,의무,도매 및 소매업(45~47),153.0,1557261556.0,136454643.0,8.762474259654812,6.0,1.0,0.0,1.0,16.666666666666664,0.0,O,O,1.0,False,438
에스지씨에너지,2026,의무,"전기, 가스, 증기 및 공기 조절 공급업(35)",239.9,1101496637.0,87922074.0,7.982055600229672,2.4,0.0,0.0,0.0,0.0,,X,X,0.0,False,4380
제주항공,2026,의무,운수 및 창고업(49~52),2962.0,53687911222.0,2239632918.0,4.171577673676105,131.9,9.2,6.3,15.5,11.751326762699014,40.64516129032258,X,O,0.0,False,4381
SK이노베이션,2026,의무,"전문, 과학 및 기술 서비스업(70~73)",2066.2,51987726117.0,4277604802.0,8.228105211551505,151.9,5.8,10.7,16.5,10.862409479921,64.84848484848484,O,O,0.0,False,4382
유니드,2026,의무,제조업(10~34),234.8,4019919445.0,71307777.0,1.7738608441194772,10.3,0.0,0.6,0.6,5.825242718446601,100.0,O,O,0.0,False,4383
동양이엔피,2026,의무,제조업(10~34),377.8,1180702523.0,63331029.0,5.363842946577662,5.7,0.0,0.1,0.1,1.7543859649122806,100.0,O,O,0.0,True,4384
코웨이,2026,의무,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",6277.8,76277701372.0,3497965261.0,4.585829407654426,419.5,11.4,1.5,12.9,3.075089392133492,11.627906976744185,O,O,0.0,False,4385
농심,2026,의무,제조업(10~34),5456.5,28118455310.0,1038890893.0,3.694694041854179,105.8,0.0,2.9,2.9,2.7410207939508506,100.0,O,O,0.0,False,4386
티엠씨,2026,의무,제조업(10~34),390.9,1547579078.0,307073576.0,19.84218967323103,10.5,0.0,1.0,1.0,9.523809523809524,100.0,X,O,0.0,False,4387
단국대학교의과대학부속병원,2026,의무,보건업 및 사회복지 서비스업(86~87),2240.9,3920867449.0,377833431.0,9.636475497185316,34.8,2.0,0.0,2.0,5.74712643678161,0.0,O,O,4.0,False,4388
SK에너지,2026,자율,제조업(10~34),2479.8,51557090516.0,3356263483.0,6.50980000890165,206.5,5.2,8.3,13.6,6.585956416464891,61.029411764705884,O,X,0.0,False,4389
현대글로비스,2022,의무,운수 및 창고업(49~52),1470.3,32084577952.0,2230774195.0,6.95279270413761,115.0,4.6,2.0,6.6,5.739130434782608,30.303030303030305,X,X,0.0,False,439
태양금속공업,2026,의무,제조업(10~34),508.4,540502360.0,100255901.0,18.548651850474805,5.1,1.0,0.0,1.0,19.607843137254903,0.0,X,O,1.0,False,4390
유안타증권,2026,자율,금융 및 보험업(64~66),1754.9,62555810003.0,6362736955.0,10.17129656652973,229.4,15.0,5.7,20.7,9.023539668700959,27.536231884057973,O,O,4.0,False,4391
현대오토에버,2026,의무,정보통신업(58~63),5564.9,406439006156.0,39269751789.0,9.661905278335276,2553.8,121.9,96.0,217.9,8.532383115357506,44.05690683799908,O,O,4.0,False,4392
에스씨케이컴퍼니,2026,의무,숙박 및 음식점업(55~56),22302.8,82154684966.0,5029603784.0,6.122114382255277,309.8,5.1,12.3,17.4,5.616526791478373,70.68965517241381,O,O,1.0,False,4393
에스케이증권,2026,자율,금융 및 보험업(64~66),830.8,39396138008.0,3740904522.0,9.495612288799352,139.8,6.2,3.0,9.2,6.5808297567954215,32.608695652173914,O,O,1.0,False,4394
에스케이지오센트릭,2026,자율,제조업(10~34),1192.8,23086465802.0,1413408323.0,6.122237743628803,90.2,2.8,3.7,6.5,7.20620842572062,56.92307692307692,O,X,0.0,False,4395
크리스에프앤씨,2026,의무,제조업(10~34),318.8,769948682.0,54969834.0,7.139415299369263,4.0,0.0,0.0,0.0,0.0,,X,X,0.0,False,4396
SK인천석유화학,2026,자율,제조업(10~34),628.9,8832015950.0,566330456.0,6.41224448875684,32.7,1.7,1.5,3.3,10.091743119266054,45.45454545454546,O,X,0.0,False,4397
엔브이에이치코리아,2026,의무,제조업(10~34),281.0,7343829355.0,401022939.0,5.460678885831763,16.0,0.0,0.0,0.0,0.0,,O,X,0.0,False,4398
대원제약,2026,의무,제조업(10~34),1338.0,4516715411.0,259488611.0,5.745073297468376,12.8,1.0,0.2,1.2,9.374999999999998,16.666666666666668,O,O,0.0,False,4399
고려대학교의료원,2022,의무,보건업 및 사회복지 서비스업(86~87),3825.5,7886054459.0,508658680.0,6.450103567564014,54.7,1.0,0.0,1.0,1.8281535648994516,0.0,O,O,0.0,False,440
에스케이아이이테크놀로지,2026,자율,제조업(10~34),339.5,8689337278.0,998189988.0,11.487527253974317,39.8,3.2,2.1,5.3,13.316582914572864,39.62264150943396,X,O,0.0,False,4400
한국케이블티브이푸른방송,2026,의무,정보통신업(58~63),100.4,1290829905.0,64473623.0,4.994741967958977,5.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,4401
케이티에이치씨엔,2026,의무,정보통신업(58~63),369.5,10796410128.0,463862648.0,4.296452640280803,67.6,2.0,1.6,3.6,5.325443786982249,44.44444444444445,X,O,0.0,False,4402
순천향대학교부속부천병원,2026,의무,보건업 및 사회복지 서비스업(86~87),2249.2,5221258514.0,93345654.0,1.7877998905763433,25.7,1.3,0.3,1.6,6.225680933852141,18.749999999999996,O,O,2.0,True,4403
에스케이어스온,2026,자율,광업(05~08),88.7,4549669446.0,210335561.0,4.623095446745562,3.9,0.1,0.5,0.6,15.384615384615385,83.33333333333334,X,O,0.0,False,4404
케이비증권,2026,자율,금융 및 보험업(64~66),3069.7,158714999742.0,12227363747.0,7.7039749027352515,566.6,16.8,17.4,34.2,6.036004235792446,50.87719298245613,O,O,0.0,False,4405
스마일게이트,2026,자율,"전문, 과학 및 기술 서비스업(70~73)",1304.6,68020406080.0,6084900202.0,8.945698140707131,309.3,33.8,6.2,40.0,12.932428063368897,15.5,O,O,0.0,False,4406
현대모비스,2026,의무,제조업(10~34),12155.6,480417543973.0,27514578645.0,5.727221869846274,1358.7,76.0,15.6,91.6,6.741738426437034,17.03056768558952,O,O,0.0,False,4407
엘엑스세미콘,2026,의무,제조업(10~34),1460.1,30276238589.0,927788759.0,3.0644122329551378,61.9,3.7,3.0,6.7,10.823909531502423,44.776119402985074,X,O,0.0,False,4408
브이티,2026,의무,제조업(10~34),252.8,913920517.0,16877840.0,1.8467514062823036,2.0,0.0,0.0,0.0,0.0,,X,X,0.0,False,4409
서희건설,2026,의무,건설업(41~42),667.3,1001757812.0,168421426.0,16.812589228902365,3.0,0.5,0.8,1.3,43.333333333333336,61.53846153846154,X,X,0.0,False,4410
교촌에프앤비,2026,의무,도매 및 소매업(45~47),421.8,6439583732.0,1230052105.0,19.101422641459646,34.1,4.1,2.2,6.3,18.47507331378299,34.920634920634924,O,O,4.0,False,4411
한국타이어앤테크놀로지,2026,의무,제조업(10~34),6118.3,43409325779.0,1248084403.0,2.875152701873527,134.4,2.7,1.0,3.7,2.7529761904761902,27.027027027027025,O,O,0.0,False,4412
에이치엠엠,2026,의무,운수 및 창고업(49~52),1900.4,58621747979.0,3480645269.0,5.937464147686056,157.6,2.2,8.3,10.5,6.662436548223351,79.04761904761905,O,O,0.0,False,4413
케이티스카이라이프,2026,의무,정보통신업(58~63),365.8,17948754495.0,1571522225.0,8.755605997272848,76.6,6.0,2.1,8.1,10.574412532637076,25.92592592592593,O,X,0.0,False,4414
신세계아이앤씨,2026,의무,정보통신업(58~63),1343.3,63381727984.0,4608109277.0,7.270406509212347,275.7,16.6,0.4,17.0,6.166122597025753,2.3529411764705883,X,O,0.0,False,4415
KPX케미칼,2026,의무,제조업(10~34),360.4,3807687299.0,596587241.0,15.66796835330148,2.6,0.0,0.1,0.1,3.8461538461538463,100.0,O,O,0.0,False,4416
연세대학교의료원,2026,의무,보건업 및 사회복지 서비스업(86~87),8429.3,25037957171.0,2083601351.0,8.321770569259195,140.9,7.4,0.0,7.4,5.25195173882186,0.0,O,O,1.0,False,4417
삼립,2026,의무,제조업(10~34),3072.2,8833853109.0,408449387.0,4.623683255315492,44.6,1.0,0.9,1.9,4.260089686098654,47.36842105263158,O,O,3.0,False,4418
더존비즈온,2026,의무,정보통신업(58~63),1800.0,71010955255.0,6851552139.0,9.648584664712804,695.3,36.8,0.0,36.8,5.292679418955847,0.0,O,X,7.0,False,4419
고려대학교구로병원,2022,의무,보건업 및 사회복지 서비스업(86~87),2868.3,2486072669.0,119829541.0,4.820033722031155,11.8,0.0,0.0,0.0,0.0,,O,O,0.0,False,442
에스제이지세종,2026,의무,제조업(10~34),617.4,4088093799.0,663124907.0,16.22088287607806,13.7,4.7,0.0,4.7,34.306569343065696,0.0,O,O,3.0,False,4420
HD현대중공업,2026,의무,제조업(10~34),14919.6,132840515924.0,9393341447.0,7.071141949173149,120.2,15.6,16.7,32.3,26.87188019966722,51.702786377708975,O,O,1.0,False,4421
아주대학교의료원,2026,의무,교육 서비스업(85),4190.5,10570400401.0,623009400.0,5.893905399657907,60.1,1.8,0.0,1.8,2.995008319467554,0.0,O,O,2.0,False,4422
오픈에셋,2026,자율,정보통신업(58~63),10.0,404072203.0,184227670.0,45.5927600642205,4.0,2.1,0.0,2.1,52.5,0.0,O,O,0.0,False,4423
자화전자,2026,의무,제조업(10~34),1549.3,7059223529.0,541719259.0,7.673921314073182,29.8,2.0,4.2,6.2,20.80536912751678,67.74193548387098,O,O,0.0,True,4424
동국제강,2026,의무,제조업(10~34),2036.0,20644644256.0,1025571102.0,4.967734436508567,88.6,1.0,2.2,3.2,3.611738148984199,68.75,X,O,2.0,False,4425
실리콘투,2026,의무,도매 및 소매업(45~47),290.6,3100157359.0,13130338.0,0.42353779113442735,23.9,0.8,0.0,0.8,3.3472803347280338,0.0,O,O,0.0,False,4426
케이티,2026,의무,정보통신업(58~63),14689.1,2021569205959.0,127564845179.0,6.310189371849146,5466.0,164.8,152.3,317.1,5.8013172338090016,48.02901292967518,O,O,0.0,False,4427
고려대학교의료원,2026,의무,보건업 및 사회복지 서비스업(86~87),4251.8,12402584523.0,407219809.0,3.2833463722406435,67.5,3.3,0.3,3.6,5.333333333333334,8.333333333333332,O,X,2.0,False,4428
네이버웹툰유한회사,2026,의무,정보통신업(58~63),852.6,61181036945.0,4481737246.0,7.325369869145816,241.3,14.7,1.4,16.1,6.672192291753006,8.695652173913041,O,O,0.0,False,4429
에스케이플래닛,2022,의무,정보통신업(58~63),843.7,118562145612.0,6565673528.0,5.537748574057073,671.6,18.2,16.8,35.0,5.21143537820131,48.00000000000001,X,X,0.0,False,443
아바코,2026,의무,제조업(10~34),406.0,24761450.0,22332000.0,90.18857942487213,2.0,2.0,0.0,2.0,100.0,0.0,X,O,0.0,False,4430
팜스토리,2026,의무,제조업(10~34),429.0,392421743.0,159746311.0,40.70781343020537,9.0,0.0,0.3,0.3,3.3333333333333335,100.0,O,O,1.0,False,4431
대교,2026,의무,교육 서비스업(85),2351.2,32863365111.0,2339367602.0,7.118466395935116,220.4,4.6,2.8,7.4,3.3575317604355717,37.83783783783783,O,O,1.0,False,4432
무신사,2026,의무,도매 및 소매업(45~47),1899.3,119458190623.0,4159094908.0,3.4816322650706755,647.0,8.7,1.1,9.8,1.5146831530139104,11.224489795918368,O,O,0.0,False,4433
한국철강,2026,의무,제조업(10~34),304.0,2221156943.0,225988014.0,10.174337959872833,10.5,0.0,0.0,0.0,0.0,,O,O,0.0,False,4434
에스알,2026,자율,운수 및 창고업(49~52),807.0,36708674652.0,2352071840.0,6.407400600260712,71.5,4.0,9.0,13.0,18.181818181818183,69.23076923076923,X,O,0.0,False,4435
